Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
280.0,2019-03-21,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Gä,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-21 16:49:00.000,2019-03-21 16:52:00.000,2019-03-21 16:48:00.000,2019-03-21 16:46:00.000,2019-03-21 16:49:00.000,2019-03-21 16:46:00.000,0.0,0.0,3,2.0,-1.0,-3.0,-4.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,Gä,Sollentuna,Sol,Häggvik,Hgv,2019-03-25 16:40:00.000,2019-03-25 16:40:00.000,2019-03-25 16:39:00.000,2019-03-25 16:38:00.000,2019-03-25 16:40:00.000,2019-03-25 16:38:00.000,0.0,0.0,0,1.0,1.0,-2.0,-1.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-07 17:06:00.000,2019-03-07 17:09:00.000,2019-03-07 17:09:00.000,2019-03-07 17:06:00.000,2019-03-07 17:06:00.000,2019-03-07 17:06:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,Gä,Blackvreten,Bvr,Arlanda nedre,Arne,2019-03-28 16:47:00.000,2019-03-28 16:49:00.000,2019-03-28 16:48:00.000,2019-03-28 16:46:00.000,2019-03-28 16:47:00.000,2019-03-28 16:46:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-25 17:06:00.000,2019-03-25 17:09:00.000,2019-03-25 17:09:00.000,2019-03-25 17:06:00.000,2019-03-25 17:06:00.000,2019-03-25 17:06:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Gä,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-20 16:49:00.000,2019-03-20 16:52:00.000,2019-03-20 16:48:00.000,2019-03-20 16:47:00.000,2019-03-20 16:49:00.000,2019-03-20 16:47:00.000,0.0,0.0,3,1.0,-2.0,-2.0,-4.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,Gä,Arlanda nedre,Arne,Arlanda Central,Arnc,2019-03-29 16:49:00.000,2019-03-29 16:52:00.000,2019-03-29 16:48:00.000,2019-03-29 16:47:00.000,2019-03-29 16:49:00.000,2019-03-29 16:47:00.000,0.0,0.0,3,1.0,-2.0,-2.0,-4.0,0.0
280.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,Gä,Häggvik,Hgv,Norrviken,Nvk,2019-03-19 16:40:00.000,2019-03-19 16:41:00.000,2019-03-19 16:39:00.000,2019-03-19 16:39:00.000,2019-03-19 16:40:00.000,2019-03-19 16:39:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-15,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-15 17:43:00.000,2019-03-15 17:43:00.000,2019-03-15 17:44:00.000,2019-03-15 17:43:00.000,2019-03-15 17:43:00.000,2019-03-15 17:43:00.000,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0
280.0,2019-03-05,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,21,Cst,Gä,Uppsala c,U,Samnan,Sam,2019-03-05 17:11:00.000,2019-03-05 17:15:00.000,2019-03-05 17:33:00.000,2019-03-05 17:28:00.000,2019-03-05 17:09:00.000,2019-03-05 17:27:00.000,2.0,1.0,4,5.0,1.0,17.0,18.0,-1.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,Gä,Norrviken,Nvk,Rotebro,R,2019-03-21 16:41:00.000,2019-03-21 16:41:00.000,2019-03-21 16:39:00.000,2019-03-21 16:38:00.000,2019-03-21 16:41:00.000,2019-03-21 16:38:00.000,0.0,0.0,0,1.0,1.0,-3.0,-2.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,Gä,Sollentuna,Sol,Häggvik,Hgv,2019-03-26 16:40:00.000,2019-03-26 16:40:00.000,2019-03-26 16:40:00.000,2019-03-26 16:39:00.000,2019-03-26 16:40:00.000,2019-03-26 16:39:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,Gä,Häggvik,Hgv,Norrviken,Nvk,2019-03-29 16:40:00.000,2019-03-29 16:41:00.000,2019-03-29 16:40:00.000,2019-03-29 16:40:00.000,2019-03-29 16:40:00.000,2019-03-29 16:40:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
280.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,24,Cst,Gä,Vattholma,Vha,Salsta,Sas,2019-03-13 17:20:00.000,2019-03-13 17:20:00.000,2019-03-13 17:43:00.000,2019-03-13 17:41:00.000,2019-03-13 17:20:00.000,2019-03-13 17:41:00.000,0.0,0.0,0,2.0,2.0,21.0,23.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-29 17:43:00.000,2019-03-29 17:43:00.000,2019-03-29 17:44:00.000,2019-03-29 17:44:00.000,2019-03-29 17:43:00.000,2019-03-29 17:44:00.000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
280.0,2019-03-12,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-12 17:32:00.000,2019-03-12 17:35:00.000,2019-03-12 17:33:00.000,2019-03-12 17:30:00.000,2019-03-12 17:32:00.000,2019-03-12 17:30:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-28 17:32:00.000,2019-03-28 17:35:00.000,2019-03-28 17:33:00.000,2019-03-28 17:30:00.000,2019-03-28 17:32:00.000,2019-03-28 17:30:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-22,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-22 17:32:00.000,2019-03-22 17:35:00.000,2019-03-22 17:33:00.000,2019-03-22 17:30:00.000,2019-03-22 17:32:00.000,2019-03-22 17:30:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,Gä,Solna,So,Ulriksdal,Udl,2019-03-25 16:36:00.000,2019-03-25 16:37:00.000,2019-03-25 16:36:00.000,2019-03-25 16:35:00.000,2019-03-25 16:36:00.000,2019-03-25 16:35:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,Gä,Solna,So,Ulriksdal,Udl,2019-03-28 16:36:00.000,2019-03-28 16:37:00.000,2019-03-28 16:36:00.000,2019-03-28 16:35:00.000,2019-03-28 16:36:00.000,2019-03-28 16:35:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,Gä,Solna,So,Ulriksdal,Udl,2019-03-27 16:36:00.000,2019-03-27 16:37:00.000,2019-03-27 16:36:00.000,2019-03-27 16:35:00.000,2019-03-27 16:36:00.000,2019-03-27 16:35:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-29 16:35:00.000,2019-03-29 16:36:00.000,2019-03-29 16:36:00.000,2019-03-29 16:35:00.000,2019-03-29 16:35:00.000,2019-03-29 16:35:00.000,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0
280.0,2019-03-14,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,Gä,Stockholm C,Cst,Karlberg,Ke,2019-03-14 16:32:00.000,2019-03-14 16:35:00.000,2019-03-14 16:35:00.000,2019-03-14 16:31:00.000,,,,,3,4.0,1.0,-1.0,0.0,
280.0,2019-03-19,RST,REGION,Passage,Passage,0,-,0,-,24,Cst,Gä,Vattholma,Vha,Salsta,Sas,2019-03-19 17:20:00.000,2019-03-19 17:20:00.000,2019-03-19 17:20:00.000,2019-03-19 17:19:00.000,2019-03-19 17:20:00.000,2019-03-19 17:19:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
280.0,2019-03-15,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-15 17:52:00.000,2019-03-15 17:56:00.000,2019-03-15 17:55:00.000,2019-03-15 17:51:00.000,2019-03-15 17:52:00.000,2019-03-15 17:51:00.000,0.0,0.0,4,4.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-06 17:06:00.000,2019-03-06 17:09:00.000,2019-03-06 17:07:00.000,2019-03-06 17:04:00.000,2019-03-06 17:06:00.000,2019-03-06 17:04:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,28,Cst,Gä,Örbyhus,Öh,Tobo,Tbo,2019-03-07 17:28:00.000,2019-03-07 17:30:00.000,2019-03-07 17:29:00.000,2019-03-07 17:27:00.000,2019-03-07 17:28:00.000,2019-03-07 17:27:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-01 16:35:00.000,2019-03-01 16:35:00.000,2019-03-01 16:38:00.000,2019-03-01 16:37:00.000,2019-03-01 16:35:00.000,2019-03-01 16:37:00.000,0.0,0.0,0,1.0,1.0,2.0,3.0,0.0
280.0,2019-03-29,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,Gä,Stockholm C,Cst,Karlberg,Ke,2019-03-29 16:32:00.000,2019-03-29 16:35:00.000,2019-03-29 16:35:00.000,2019-03-29 16:32:00.000,,,,,3,3.0,0.0,0.0,0.0,
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,28,Cst,Gä,Örbyhus,Öh,Tobo,Tbo,2019-03-08 17:28:00.000,2019-03-08 17:30:00.000,2019-03-08 17:30:00.000,2019-03-08 17:28:00.000,2019-03-08 17:28:00.000,2019-03-08 17:28:00.000,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0
280.0,2019-03-07,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-07 16:35:00.000,2019-03-07 16:36:00.000,2019-03-07 16:35:00.000,2019-03-07 16:34:00.000,2019-03-07 16:35:00.000,2019-03-07 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-18 16:45:00.000,2019-03-18 16:47:00.000,2019-03-18 16:48:00.000,2019-03-18 16:46:00.000,2019-03-18 16:45:00.000,2019-03-18 16:46:00.000,0.0,0.0,2,2.0,0.0,1.0,1.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,37,Cst,Gä,Skutskär,Sur,Furuvik,Fvk,2019-03-21 17:49:00.000,2019-03-21 17:51:00.000,2019-03-21 17:48:00.000,2019-03-21 17:47:00.000,2019-03-21 17:49:00.000,2019-03-21 17:47:00.000,0.0,0.0,2,1.0,-1.0,-2.0,-3.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,37,Cst,Gä,Skutskär,Sur,Furuvik,Fvk,2019-03-06 17:49:00.000,2019-03-06 17:51:00.000,2019-03-06 17:48:00.000,2019-03-06 17:46:00.000,2019-03-06 17:49:00.000,2019-03-06 17:46:00.000,0.0,0.0,2,2.0,0.0,-3.0,-3.0,0.0
280.0,2019-03-05,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,Gä,Upplands Väsby,Upv,Skavstaby,Skby,2019-03-05 16:43:00.000,2019-03-05 16:45:00.000,2019-03-05 16:44:00.000,2019-03-05 16:43:00.000,2019-03-05 16:43:00.000,2019-03-05 16:43:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-21 17:32:00.000,2019-03-21 17:35:00.000,2019-03-21 17:31:00.000,2019-03-21 17:28:00.000,2019-03-21 17:32:00.000,2019-03-21 17:28:00.000,0.0,0.0,3,3.0,0.0,-4.0,-4.0,0.0
280.0,2019-03-19,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,30,Cst,Gä,Skärpan,Säp,Tierp,Tip,2019-03-19 17:32:00.000,2019-03-19 17:35:00.000,2019-03-19 17:33:00.000,2019-03-19 17:30:00.000,2019-03-19 17:32:00.000,2019-03-19 17:30:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-25 16:45:00.000,2019-03-25 16:47:00.000,2019-03-25 16:47:00.000,2019-03-25 16:44:00.000,2019-03-25 16:45:00.000,2019-03-25 16:44:00.000,0.0,0.0,2,3.0,1.0,-1.0,0.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-26 16:45:00.000,2019-03-26 16:47:00.000,2019-03-26 16:47:00.000,2019-03-26 16:44:00.000,2019-03-26 16:45:00.000,2019-03-26 16:44:00.000,0.0,0.0,2,3.0,1.0,-1.0,0.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-27 16:45:00.000,2019-03-27 16:47:00.000,2019-03-27 16:47:00.000,2019-03-27 16:44:00.000,2019-03-27 16:45:00.000,2019-03-27 16:44:00.000,0.0,0.0,2,3.0,1.0,-1.0,0.0,0.0
280.0,2019-03-08,RST,REGION,Passage,Passage,0,-,0,-,23,Cst,Gä,Storvreta,Srv,Vattholma,Vha,2019-03-08 17:17:00.000,2019-03-08 17:20:00.000,2019-03-08 17:20:00.000,2019-03-08 17:18:00.000,2019-03-08 17:17:00.000,2019-03-08 17:18:00.000,0.0,0.0,3,2.0,-1.0,1.0,0.0,0.0
280.0,2019-03-14,RST,REGION,Passage,Passage,0,-,0,-,23,Cst,Gä,Storvreta,Srv,Vattholma,Vha,2019-03-14 17:17:00.000,2019-03-14 17:20:00.000,2019-03-14 17:20:00.000,2019-03-14 17:18:00.000,2019-03-14 17:17:00.000,2019-03-14 17:18:00.000,0.0,0.0,3,2.0,-1.0,1.0,0.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-26 16:35:00.000,2019-03-26 16:35:00.000,2019-03-26 16:35:00.000,2019-03-26 16:34:00.000,2019-03-26 16:35:00.000,2019-03-26 16:34:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,Gä,Karlberg,Ke,Tomteboda övre,Tmö,2019-03-28 16:35:00.000,2019-03-28 16:35:00.000,2019-03-28 16:35:00.000,2019-03-28 16:34:00.000,2019-03-28 16:35:00.000,2019-03-28 16:34:00.000,0.0,0.0,0,1.0,1.0,-1.0,0.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-28 16:35:00.000,2019-03-28 16:36:00.000,2019-03-28 16:35:00.000,2019-03-28 16:35:00.000,2019-03-28 16:35:00.000,2019-03-28 16:35:00.000,0.0,0.0,1,0.0,-1.0,0.0,-1.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,35,Cst,Gä,Marma norra,Maa,Älvkarleby,Äkb,2019-03-20 17:43:00.000,2019-03-20 17:46:00.000,2019-03-20 17:44:00.000,2019-03-20 17:42:00.000,2019-03-20 17:43:00.000,2019-03-20 17:42:00.000,0.0,0.0,3,2.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-01 17:52:00.000,2019-03-01 17:56:00.000,2019-03-01 17:55:00.000,2019-03-01 17:51:00.000,2019-03-01 17:52:00.000,2019-03-01 17:51:00.000,0.0,0.0,4,4.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-27,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-27 16:35:00.000,2019-03-27 16:36:00.000,2019-03-27 16:35:00.000,2019-03-27 16:34:00.000,2019-03-27 16:35:00.000,2019-03-27 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-13,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-13 17:52:00.000,2019-03-13 17:56:00.000,2019-03-13 18:18:00.000,2019-03-13 18:14:00.000,2019-03-13 17:52:00.000,2019-03-13 18:14:00.000,0.0,0.0,4,4.0,0.0,22.0,22.0,0.0
280.0,2019-03-15,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,Gä,Rotebro,R,Upplands Väsby,Upv,2019-03-15 16:41:00.000,2019-03-15 16:43:00.000,2019-03-15 16:47:00.000,2019-03-15 16:43:00.000,2019-03-15 16:41:00.000,2019-03-15 16:43:00.000,0.0,0.0,2,4.0,2.0,2.0,4.0,0.0
280.0,2019-03-21,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-21 16:35:00.000,2019-03-21 16:36:00.000,2019-03-21 16:35:00.000,2019-03-21 16:33:00.000,2019-03-21 16:35:00.000,2019-03-21 16:33:00.000,0.0,0.0,1,2.0,1.0,-2.0,-1.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,Gä,Skavstaby,Skby,Blackvreten,Bvr,2019-03-04 16:45:00.000,2019-03-04 16:47:00.000,2019-03-04 16:48:00.000,2019-03-04 16:45:00.000,2019-03-04 16:45:00.000,2019-03-04 16:45:00.000,0.0,0.0,2,3.0,1.0,0.0,1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,Gä,Upplands Väsby,Upv,Skavstaby,Skby,2019-03-18 16:43:00.000,2019-03-18 16:45:00.000,2019-03-18 16:46:00.000,2019-03-18 16:43:00.000,2019-03-18 16:43:00.000,2019-03-18 16:43:00.000,0.0,0.0,2,3.0,1.0,0.0,1.0,0.0
280.0,2019-03-28,RST,REGION,Passage,Passage,0,-,0,-,34,Cst,Gä,Marma,Mrm,Marma norra,Maa,2019-03-28 17:43:00.000,2019-03-28 17:43:00.000,2019-03-28 17:42:00.000,2019-03-28 17:42:00.000,2019-03-28 17:43:00.000,2019-03-28 17:42:00.000,0.0,0.0,0,0.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-04 16:59:00.000,2019-03-04 17:01:00.000,2019-03-04 17:00:00.000,2019-03-04 16:58:00.000,2019-03-04 16:59:00.000,2019-03-04 16:58:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-01,RST,REGION,Passage,Passage,0,-,0,-,17,Cst,Gä,Myrbacken,Myn,Knivsta,Kn,2019-03-01 16:59:00.000,2019-03-01 17:01:00.000,2019-03-01 17:00:00.000,2019-03-01 16:58:00.000,2019-03-01 16:59:00.000,2019-03-01 16:58:00.000,0.0,0.0,2,2.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,38,Cst,Gä,Furuvik,Fvk,Bomansberget,Bom,2019-03-18 17:51:00.000,2019-03-18 17:52:00.000,2019-03-18 17:52:00.000,2019-03-18 17:50:00.000,2019-03-18 17:51:00.000,2019-03-18 17:50:00.000,0.0,0.0,1,2.0,1.0,-1.0,0.0,0.0
280.0,2019-03-22,RST,REGION,Passage,Passage,0,-,0,-,38,Cst,Gä,Furuvik,Fvk,Bomansberget,Bom,2019-03-22 17:51:00.000,2019-03-22 17:52:00.000,2019-03-22 17:52:00.000,2019-03-22 17:50:00.000,2019-03-22 17:51:00.000,2019-03-22 17:50:00.000,0.0,0.0,1,2.0,1.0,-1.0,0.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-06 16:35:00.000,2019-03-06 16:36:00.000,2019-03-06 16:35:00.000,2019-03-06 16:34:00.000,2019-03-06 16:35:00.000,2019-03-06 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-22,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-22 16:35:00.000,2019-03-22 16:36:00.000,2019-03-22 16:35:00.000,2019-03-22 16:34:00.000,2019-03-22 16:35:00.000,2019-03-22 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-18,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-18 16:35:00.000,2019-03-18 16:36:00.000,2019-03-18 16:35:00.000,2019-03-18 16:34:00.000,2019-03-18 16:35:00.000,2019-03-18 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-20,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,Gä,Tomteboda övre,Tmö,Solna,So,2019-03-20 16:35:00.000,2019-03-20 16:36:00.000,2019-03-20 16:35:00.000,2019-03-20 16:34:00.000,2019-03-20 16:35:00.000,2019-03-20 16:34:00.000,0.0,0.0,1,1.0,0.0,-1.0,-1.0,0.0
280.0,2019-03-25,RST,REGION,Passage,Passage,0,-,0,-,23,Cst,Gä,Storvreta,Srv,Vattholma,Vha,2019-03-25 17:17:00.000,2019-03-25 17:20:00.000,2019-03-25 17:20:00.000,2019-03-25 17:17:00.000,2019-03-25 17:17:00.000,2019-03-25 17:17:00.000,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0
280.0,2019-03-19,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-19 17:06:00.000,2019-03-19 17:09:00.000,2019-03-19 17:07:00.000,2019-03-19 17:04:00.000,2019-03-19 17:06:00.000,2019-03-19 17:04:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,20,Cst,Gä,Säby,Säy,Uppsala c,U,2019-03-26 17:06:00.000,2019-03-26 17:09:00.000,2019-03-26 17:07:00.000,2019-03-26 17:04:00.000,2019-03-26 17:06:00.000,2019-03-26 17:04:00.000,0.0,0.0,3,3.0,0.0,-2.0,-2.0,0.0
280.0,2019-03-20,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,Gä,Arlanda Central,Arnc,Myrbacken,Myn,2019-03-20 16:54:00.000,2019-03-20 16:59:00.000,2019-03-20 16:57:00.000,2019-03-20 16:53:00.000,2019-03-20 16:52:00.000,2019-03-20 16:48:00.000,2.0,5.0,5,4.0,-1.0,-1.0,-2.0,3.0
280.0,2019-03-13,RST,REGION,Passage,Passage,0,-,0,-,36,Cst,Gä,Älvkarleby,Äkb,Skutskär,Sur,2019-03-13 17:46:00.000,2019-03-13 17:49:00.000,2019-03-13 18:11:00.000,2019-03-13 18:08:00.000,2019-03-13 17:46:00.000,2019-03-13 18:08:00.000,0.0,0.0,3,3.0,0.0,22.0,22.0,0.0
280.0,2019-03-04,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,Gä,Kummelby,Kmy,Sollentuna,Sol,2019-03-04 16:39:00.000,2019-03-04 16:40:00.000,2019-03-04 16:38:00.000,2019-03-04 16:38:00.000,2019-03-04 16:39:00.000,2019-03-04 16:38:00.000,0.0,0.0,1,0.0,-1.0,-1.0,-2.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-26 17:52:00.000,2019-03-26 17:56:00.000,2019-03-26 17:53:00.000,2019-03-26 17:49:00.000,2019-03-26 17:52:00.000,2019-03-26 17:49:00.000,0.0,0.0,4,4.0,0.0,-3.0,-3.0,0.0
280.0,2019-03-06,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,39,Cst,Gä,Bomansberget,Bom,Gävle c,Gä,2019-03-06 17:52:00.000,2019-03-06 17:56:00.000,2019-03-06 17:53:00.000,2019-03-06 17:49:00.000,2019-03-06 17:52:00.000,2019-03-06 17:49:00.000,0.0,0.0,4,4.0,0.0,-3.0,-3.0,0.0
280.0,2019-03-29,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,Gä,Ulriksdal,Udl,Helenelund,Hel,2019-03-29 16:37:00.000,2019-03-29 16:39:00.000,2019-03-29 16:38:00.000,2019-03-29 16:37:00.000,2019-03-29 16:37:00.000,2019-03-29 16:37:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
280.0,2019-03-26,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,Gä,Ulriksdal,Udl,Helenelund,Hel,2019-03-26 16:37:00.000,2019-03-26 16:39:00.000,2019-03-26 16:38:00.000,2019-03-26 16:37:00.000,2019-03-26 16:37:00.000,2019-03-26 16:37:00.000,0.0,0.0,2,1.0,-1.0,0.0,-1.0,0.0
